region,measure,score,count,density,bandwidth,bin_width
NA,overall,2.328163059798737,0,0.00102834616164697,0.05591942132945575,0.0030195053268233796
NA,overall,2.33118256512556,0,0.001017021692469938,0.05591942132945575,0.0030195053268233796
NA,overall,2.334202070452384,0,0.0010063800233752254,0.05591942132945575,0.0030195053268233796
NA,overall,2.3372215757792074,0,0.0009964185290084863,0.05591942132945575,0.0030195053268233796
NA,overall,2.3402410811060306,1,0.000987288597410155,0.05591942132945575,0.0030195053268233796
NA,overall,2.343260586432854,0,0.0009790762178686586,0.05591942132945575,0.0030195053268233796
NA,overall,2.3462800917596778,0,0.0009719051935511782,0.05591942132945575,0.0030195053268233796
NA,overall,2.3492995970865014,0,0.0009657867445696986,0.05591942132945575,0.0030195053268233796
NA,overall,2.352319102413325,0,0.0009607784258171434,0.05591942132945575,0.0030195053268233796
NA,overall,2.355338607740148,0,0.0009569252174821986,0.05591942132945575,0.0030195053268233796
NA,overall,2.3583581130669717,0,0.0009542587108604537,0.05591942132945575,0.0030195053268233796
NA,overall,2.3613776183937953,0,0.0009527498182944704,0.05591942132945575,0.0030195053268233796
NA,overall,2.3643971237206185,0,0.0009524107815285124,0.05591942132945575,0.0030195053268233796
NA,overall,2.367416629047442,0,0.0009533772038592793,0.05591942132945575,0.0030195053268233796
NA,overall,2.3704361343742657,0,0.0009555075273496563,0.05591942132945575,0.0030195053268233796
NA,overall,2.373455639701089,0,0.0009587611258992974,0.05591942132945575,0.0030195053268233796
NA,overall,2.3764751450279125,0,0.0009630827427893067,0.05591942132945575,0.0030195053268233796
NA,overall,2.379494650354736,0,0.0009684030343205844,0.05591942132945575,0.0030195053268233796
NA,overall,2.382514155681559,0,0.0009746393141065009,0.05591942132945575,0.0030195053268233796
NA,overall,2.385533661008383,0,0.000981696491014665,0.05591942132945575,0.0030195053268233796
NA,overall,2.3885531663352064,0,0.0009894681899843476,0.05591942132945575,0.0030195053268233796
NA,overall,2.39157267166203,0,0.0009978493560969764,0.05591942132945575,0.0030195053268233796
NA,overall,2.3945921769888536,0,0.0010067734512181445,0.05591942132945575,0.0030195053268233796
NA,overall,2.397611682315677,0,0.0010159494436315654,0.05591942132945575,0.0030195053268233796
NA,overall,2.4006311876425004,0,0.0010253906646675102,0.05591942132945575,0.0030195053268233796
NA,overall,2.403650692969324,0,0.001034900325452416,0.05591942132945575,0.0030195053268233796
NA,overall,2.406670198296147,0,0.0010443379556420158,0.05591942132945575,0.0030195053268233796
NA,overall,2.4096897036229707,1,0.0010535633215687091,0.05591942132945575,0.0030195053268233796
NA,overall,2.4127092089497943,0,0.0010624382857799546,0.05591942132945575,0.0030195053268233796
NA,overall,2.4157287142766175,0,0.0010708286263065182,0.05591942132945575,0.0030195053268233796
NA,overall,2.418748219603441,0,0.0010786057856170524,0.05591942132945575,0.0030195053268233796
NA,overall,2.4217677249302647,1,0.0010856485204043592,0.05591942132945575,0.0030195053268233796
NA,overall,2.424787230257088,0,0.0010918444251798599,0.05591942132945575,0.0030195053268233796
NA,overall,2.4278067355839115,0,0.0010970913050878407,0.05591942132945575,0.0030195053268233796
NA,overall,2.430826240910735,0,0.0011012983763342467,0.05591942132945575,0.0030195053268233796
NA,overall,2.4338457462375587,1,0.001104387276084753,0.05591942132945575,0.0030195053268233796
NA,overall,2.4368652515643823,0,0.0011062928675383131,0.05591942132945575,0.0030195053268233796
NA,overall,2.4398847568912054,1,0.001106963830028865,0.05591942132945575,0.0030195053268233796
NA,overall,2.442904262218029,0,0.0011063630283443884,0.05591942132945575,0.0030195053268233796
NA,overall,2.4459237675448526,0,0.0011044676598687027,0.05591942132945575,0.0030195053268233796
NA,overall,2.448943272871676,0,0.0011012691825348895,0.05591942132945575,0.0030195053268233796
NA,overall,2.4519627781984994,0,0.0010967730308190638,0.05591942132945575,0.0030195053268233796
NA,overall,2.454982283525323,0,0.0010910560820844315,0.05591942132945575,0.0030195053268233796
NA,overall,2.458001788852146,0,0.0010840013957273233,0.05591942132945575,0.0030195053268233796
NA,overall,2.4610212941789698,0,0.0010757557050235938,0.05591942132945575,0.0030195053268233796
NA,overall,2.4640407995057934,1,0.001066419248493168,0.05591942132945575,0.0030195053268233796
NA,overall,2.4670603048326165,1,0.0010560000785739836,0.05591942132945575,0.0030195053268233796
NA,overall,2.47007981015944,0,0.0010445728889236004,0.05591942132945575,0.0030195053268233796
NA,overall,2.4730993154862637,0,0.0010322198126155604,0.05591942132945575,0.0030195053268233796
NA,overall,2.4761188208130873,0,0.0010190291220887372,0.05591942132945575,0.0030195053268233796
NA,overall,2.479138326139911,0,0.0010050472689066739,0.05591942132945575,0.0030195053268233796
NA,overall,2.482157831466734,0,0.0009904733201192548,0.05591942132945575,0.0030195053268233796
NA,overall,2.4851773367935577,0,0.0009753484624992704,0.05591942132945575,0.0030195053268233796
NA,overall,2.4881968421203813,0,0.0009597727103419583,0.05591942132945575,0.0030195053268233796
NA,overall,2.4912163474472044,0,0.0009438457696984797,0.05591942132945575,0.0030195053268233796
NA,overall,2.494235852774028,0,0.0009276659310562134,0.05591942132945575,0.0030195053268233796
NA,overall,2.4972553581008516,0,0.0009113290522917523,0.05591942132945575,0.0030195053268233796
NA,overall,2.500274863427675,0,0.000894881005514919,0.05591942132945575,0.0030195053268233796
NA,overall,2.5032943687544984,0,0.0008784659907309806,0.05591942132945575,0.0030195053268233796
NA,overall,2.506313874081322,0,0.0008622124008838628,0.05591942132945575,0.0030195053268233796
NA,overall,2.509333379408145,0,0.0008461410024295553,0.05591942132945575,0.0030195053268233796
NA,overall,2.5123528847349688,0,0.0008303244789915,0.05591942132945575,0.0030195053268233796
NA,overall,2.5153723900617924,0,0.0008148291247925693,0.05591942132945575,0.0030195053268233796
NA,overall,2.518391895388616,0,0.0007997145872153148,0.05591942132945575,0.0030195053268233796
NA,overall,2.5214114007154396,0,0.0007850337001245235,0.05591942132945575,0.0030195053268233796
NA,overall,2.5244309060422627,1,0.0007708323995344716,0.05591942132945575,0.0030195053268233796
NA,overall,2.5274504113690863,0,0.0007571030762319685,0.05591942132945575,0.0030195053268233796
NA,overall,2.53046991669591,0,0.0007439803882780033,0.05591942132945575,0.0030195053268233796
NA,overall,2.533489422022733,0,0.0007314321723830739,0.05591942132945575,0.0030195053268233796
NA,overall,2.5365089273495567,0,0.000719477559978825,0.05591942132945575,0.0030195053268233796
NA,overall,2.5395284326763803,0,0.0007081292240953272,0.05591942132945575,0.0030195053268233796
NA,overall,2.5425479380032034,1,0.0006973936059445401,0.05591942132945575,0.0030195053268233796
NA,overall,2.545567443330027,0,0.0006872711639592836,0.05591942132945575,0.0030195053268233796
NA,overall,2.5485869486568506,0,0.0006777100040866328,0.05591942132945575,0.0030195053268233796
NA,overall,2.551606453983674,0,0.0006688019200024168,0.05591942132945575,0.0030195053268233796
NA,overall,2.5546259593104974,0,0.0006604734891292692,0.05591942132945575,0.0030195053268233796
NA,overall,2.557645464637321,0,0.0006527043378788293,0.05591942132945575,0.0030195053268233796
NA,overall,2.560664969964144,0,0.0006454695101016724,0.05591942132945575,0.0030195053268233796
NA,overall,2.5636844752909678,0,0.0006387397953787087,0.05591942132945575,0.0030195053268233796
NA,overall,2.5667039806177914,0,0.0006324354308667638,0.05591942132945575,0.0030195053268233796
NA,overall,2.5697234859446145,0,0.000626622210478225,0.05591942132945575,0.0030195053268233796
NA,overall,2.572742991271438,0,0.0006212026512900756,0.05591942132945575,0.0030195053268233796
NA,overall,2.5757624965982617,0,0.0006161343333723426,0.05591942132945575,0.0030195053268233796
NA,overall,2.578782001925085,0,0.0006113723484711858,0.05591942132945575,0.0030195053268233796
NA,overall,2.5818015072519085,0,0.0006068697143089789,0.05591942132945575,0.0030195053268233796
NA,overall,2.584821012578732,0,0.0006025778033260602,0.05591942132945575,0.0030195053268233796
NA,overall,2.5878405179055557,0,0.0005984467849847261,0.05591942132945575,0.0030195053268233796
NA,overall,2.5908600232323793,0,0.0005944260798948721,0.05591942132945575,0.0030195053268233796
NA,overall,2.5938795285592025,0,0.0005904648231420497,0.05591942132945575,0.0030195053268233796
NA,overall,2.596899033886026,0,0.0005865123333501295,0.05591942132945575,0.0030195053268233796
NA,overall,2.5999185392128497,0,0.0005825185832368755,0.05591942132945575,0.0030195053268233796
NA,overall,2.602938044539673,0,0.0005784346667613208,0.05591942132945575,0.0030195053268233796
NA,overall,2.6059575498664964,0,0.0005742132574501352,0.05591942132945575,0.0030195053268233796
NA,overall,2.60897705519332,0,0.0005698090521515571,0.05591942132945575,0.0030195053268233796
NA,overall,2.611996560520143,0,0.0005651791943165697,0.05591942132945575,0.0030195053268233796
NA,overall,2.6150160658469668,1,0.0005602836709553067,0.05591942132945575,0.0030195053268233796
NA,overall,2.6180355711737904,1,0.0005550856776605132,0.05591942132945575,0.0030195053268233796
NA,overall,2.6210550765006135,0,0.0005495519465188881,0.05591942132945575,0.0030195053268233796
NA,overall,2.624074581827437,0,0.0005436530323271155,0.05591942132945575,0.0030195053268233796
NA,overall,2.6270940871542607,0,0.0005373635532675063,0.05591942132945575,0.0030195053268233796
NA,overall,2.6301135924810843,0,0.0005306623830483706,0.05591942132945575,0.0030195053268233796
NA,overall,2.633133097807908,0,0.0005235327924429206,0.05591942132945575,0.0030195053268233796
NA,overall,2.636152603134731,0,0.0005159159028866765,0.05591942132945575,0.0030195053268233796
NA,overall,2.6391721084615547,0,0.0005079064844030483,0.05591942132945575,0.0030195053268233796
NA,overall,2.6421916137883783,0,0.000499443747088707,0.05591942132945575,0.0030195053268233796
NA,overall,2.6452111191152015,0,0.0004905292427067237,0.05591942132945575,0.0030195053268233796
NA,overall,2.648230624442025,0,0.0004811221770875182,0.05591942132945575,0.0030195053268233796
NA,overall,2.6512501297688487,0,0.00047133502522914036,0.05591942132945575,0.0030195053268233796
NA,overall,2.654269635095672,0,0.00046112415032380417,0.05591942132945575,0.0030195053268233796
NA,overall,2.6572891404224954,0,0.000450507545896699,0.05591942132945575,0.0030195053268233796
NA,overall,2.660308645749319,0,0.0004394600038938372,0.05591942132945575,0.0030195053268233796
NA,overall,2.663328151076142,0,0.00042810860221757617,0.05591942132945575,0.0030195053268233796
NA,overall,2.666347656402966,0,0.0004163765777642924,0.05591942132945575,0.0030195053268233796
NA,overall,2.6693671617297894,0,0.000404454688183382,0.05591942132945575,0.0030195053268233796
NA,overall,2.672386667056613,0,0.00039221579374891177,0.05591942132945575,0.0030195053268233796
NA,overall,2.6754061723834366,0,0.00037974170061785785,0.05591942132945575,0.0030195053268233796
NA,overall,2.6784256777102597,1,0.00036706913835016214,0.05591942132945575,0.0030195053268233796
NA,overall,2.6814451830370833,0,0.00035423608356936466,0.05591942132945575,0.0030195053268233796
NA,overall,2.684464688363907,0,0.0003412814500016462,0.05591942132945575,0.0030195053268233796
NA,overall,2.68748419369073,0,0.00032824478444404444,0.05591942132945575,0.0030195053268233796
NA,overall,2.6905036990175537,0,0.00031511933531498383,0.05591942132945575,0.0030195053268233796
NA,overall,2.6935232043443773,0,0.00030200089243352754,0.05591942132945575,0.0030195053268233796
NA,overall,2.6965427096712005,0,0.00028897408094586053,0.05591942132945575,0.0030195053268233796
NA,overall,2.699562214998024,0,0.00027602087441024015,0.05591942132945575,0.0030195053268233796
NA,overall,2.7025817203248477,0,0.0002631803777543161,0.05591942132945575,0.0030195053268233796
NA,overall,2.705601225651671,0,0.00025049067198828557,0.05591942132945575,0.0030195053268233796
NA,overall,2.7086207309784944,0,0.00023798862691207863,0.05591942132945575,0.0030195053268233796
NA,overall,2.711640236305318,0,0.00022570973166341368,0.05591942132945575,0.0030195053268233796
NA,overall,2.7146597416321416,0,0.0002136879438293088,0.05591942132945575,0.0030195053268233796
NA,overall,2.7176792469589652,0,0.00020195555763463552,0.05591942132945575,0.0030195053268233796
NA,overall,2.7206987522857884,0,0.00019054309151277495,0.05591942132945575,0.0030195053268233796
NA,overall,2.723718257612612,0,0.00017947919514985482,0.05591942132945575,0.0030195053268233796
NA,overall,2.7267377629394356,0,0.0001687905758710555,0.05591942132945575,0.0030195053268233796
NA,overall,2.7297572682662588,0,0.00015850194400236311,0.05591942132945575,0.0030195053268233796
NA,overall,2.7327767735930824,0,0.00014863597659318248,0.05591942132945575,0.0030195053268233796
NA,overall,2.735796278919906,0,0.0001392132986258233,0.05591942132945575,0.0030195053268233796
NA,overall,2.738815784246729,0,0.00013025248057067838,0.05591942132945575,0.0030195053268233796
NA,overall,2.7418352895735527,0,0.00012177005087665773,0.05591942132945575,0.0030195053268233796
NA,overall,2.7448547949003763,0,0.00011378052172275389,0.05591942132945575,0.0030195053268233796
NA,overall,2.7478743002271995,0,0.00010629642610763583,0.05591942132945575,0.0030195053268233796
NA,overall,2.750893805554023,0,9.928172788463009e-05,0.05591942132945575,0.0030195053268233796
NA,overall,2.7539133108808467,0,9.284763479175987e-05,0.05591942132945575,0.0030195053268233796
NA,overall,2.7569328162076703,0,8.694346039431403e-05,0.05591942132945575,0.0030195053268233796
NA,overall,2.759952321534494,0,8.157464719423794e-05,0.05591942132945575,0.0030195053268233796
NA,overall,2.762971826861317,0,7.674488272923751e-05,0.05591942132945575,0.0030195053268233796
NA,overall,2.7659913321881406,0,7.24561623961306e-05,0.05591942132945575,0.0030195053268233796
NA,overall,2.7690108375149642,0,6.866220936494959e-05,0.05591942132945575,0.0030195053268233796
NA,overall,2.7720303428417874,0,6.546428188314329e-05,0.05591942132945575,0.0030195053268233796
NA,overall,2.775049848168611,0,6.280201456895731e-05,0.05591942132945575,0.0030195053268233796
NA,overall,2.7780693534954346,0,6.067140708157961e-05,0.05591942132945575,0.0030195053268233796
NA,overall,2.7810888588222578,0,5.9066893580683596e-05,0.05591942132945575,0.0030195053268233796
NA,overall,2.7841083641490814,0,5.798134874441734e-05,0.05591942132945575,0.0030195053268233796
NA,overall,2.787127869475905,0,5.740607940829091e-05,0.05591942132945575,0.0030195053268233796
NA,overall,2.7901473748027286,0,5.7330802559486995e-05,0.05591942132945575,0.0030195053268233796
NA,overall,2.793166880129552,0,5.774361101839744e-05,0.05591942132945575,0.0030195053268233796
NA,overall,2.7961863854563753,0,5.8630928734929985e-05,0.05591942132945575,0.0030195053268233796
NA,overall,2.799205890783199,0,5.997745820200282e-05,0.05591942132945575,0.0030195053268233796
NA,overall,2.8022253961100225,0,6.176612302274708e-05,0.05591942132945575,0.0030195053268233796
NA,overall,2.8052449014368457,0,6.397800914147747e-05,0.05591942132945575,0.0030195053268233796
NA,overall,2.8082644067636693,0,6.659230864248542e-05,0.05591942132945575,0.0030195053268233796
NA,overall,2.811283912090493,0,6.958627031767698e-05,0.05591942132945575,0.0030195053268233796
NA,overall,2.814303417417316,0,7.293516138872041e-05,0.05591942132945575,0.0030195053268233796
NA,overall,2.8173229227441396,0,7.66122448291757e-05,0.05591942132945575,0.0030195053268233796
NA,overall,2.8203424280709632,0,8.058877665790573e-05,0.05591942132945575,0.0030195053268233796
NA,overall,2.8233619333977864,0,8.483402736156914e-05,0.05591942132945575,0.0030195053268233796
NA,overall,2.82638143872461,0,8.931533124999711e-05,0.05591942132945575,0.0030195053268233796
NA,overall,2.8294009440514336,0,9.399816705697384e-05,0.05591942132945575,0.0030195053268233796
NA,overall,2.832420449378257,0,9.884627247806673e-05,0.05591942132945575,0.0030195053268233796
NA,overall,2.835439954705081,0,0.00010382179459880404,0.05591942132945575,0.0030195053268233796
NA,overall,2.838459460031904,0,0.0001088854773269996,0.05591942132945575,0.0030195053268233796
NA,overall,2.8414789653587276,0,0.00011395024977706583,0.05591942132945575,0.0030195053268233796
NA,overall,2.844498470685551,0,0.00011903061096138702,0.05591942132945575,0.0030195053268233796
NA,overall,2.8475179760123743,0,0.0001241294897749792,0.05591942132945575,0.0030195053268233796
NA,overall,2.850537481339198,0,0.000129147340679145,0.05591942132945575,0.0030195053268233796
NA,overall,2.8535569866660215,0,0.0001340425205140342,0.05591942132945575,0.0030195053268233796
NA,overall,2.8565764919928447,0,0.00013877373238613372,0.05591942132945575,0.0030195053268233796
NA,overall,2.8595959973196683,0,0.00014330043633506429,0.05591942132945575,0.0030195053268233796
NA,overall,2.862615502646492,0,0.00014758326958567872,0.05591942132945575,0.0030195053268233796
NA,overall,2.865635007973315,0,0.0001515844696805319,0.05591942132945575,0.0030195053268233796
NA,overall,2.8686545133001387,0,0.00015526829334056025,0.05591942132945575,0.0030195053268233796
NA,overall,2.8716740186269623,0,0.00015860142362728047,0.05591942132945575,0.0030195053268233796
NA,overall,2.874693523953786,0,0.00016155335789063484,0.05591942132945575,0.0030195053268233796
NA,overall,2.8777130292806095,0,0.00016409676908993545,0.05591942132945575,0.0030195053268233796
NA,overall,2.8807325346074326,0,0.00016620783337257944,0.05591942132945575,0.0030195053268233796
NA,overall,2.883752039934256,0,0.00016786651728180723,0.05591942132945575,0.0030195053268233796
NA,overall,2.88677154526108,0,0.00016905681863041308,0.05591942132945575,0.0030195053268233796
NA,overall,2.889791050587903,0,0.00016976695590611678,0.05591942132945575,0.0030195053268233796
NA,overall,2.8928105559147266,1,0.00016998950204531336,0.05591942132945575,0.0030195053268233796
NA,overall,2.89583006124155,0,0.0001697214594997545,0.05591942132945575,0.0030195053268233796
NA,overall,2.8988495665683733,0,0.00016896427469638322,0.05591942132945575,0.0030195053268233796
NA,overall,2.901869071895197,0,0.00016772379122234664,0.05591942132945575,0.0030195053268233796
NA,overall,2.9048885772220205,0,0.00016596350607628327,0.05591942132945575,0.0030195053268233796
NA,overall,2.9079080825488437,0,0.00016380016320097655,0.05591942132945575,0.0030195053268233796
NA,overall,2.9109275878756673,0,0.00016119433572077396,0.05591942132945575,0.0030195053268233796
NA,overall,2.913947093202491,0,0.00015816811585121012,0.05591942132945575,0.0030195053268233796
NA,overall,2.9169665985293145,0,0.00015474685205243218,0.05591942132945575,0.0030195053268233796
NA,overall,2.919986103856138,0,0.00015095879574034463,0.05591942132945575,0.0030195053268233796
NA,overall,2.9230056091829613,0,0.00014683471334584928,0.05591942132945575,0.0030195053268233796
NA,overall,2.926025114509785,0,0.00014240747116269184,0.05591942132945575,0.0030195053268233796
NA,overall,2.9290446198366085,0,0.00013771160080014138,0.05591942132945575,0.0030195053268233796
NA,overall,2.9320641251634316,0,0.0001327828532439232,0.05591942132945575,0.0030195053268233796
NA,overall,2.9350836304902552,0,0.00012765774952754435,0.05591942132945575,0.0030195053268233796
NA,overall,2.938103135817079,0,0.00012237313583183325,0.05591942132945575,0.0030195053268233796
NA,overall,2.941122641143902,0,0.00011696575047365992,0.05591942132945575,0.0030195053268233796
NA,overall,2.9441421464707256,0,0.00011147180973049665,0.05591942132945575,0.0030195053268233796
NA,overall,2.947161651797549,0,0.00010592661879474394,0.05591942132945575,0.0030195053268233796
NA,overall,2.9501811571243723,0,0.00010036421338281575,0.05591942132945575,0.0030195053268233796
NA,overall,2.953200662451196,0,9.481703666346974e-05,0.05591942132945575,0.0030195053268233796
NA,overall,2.9562201677780195,0,8.931565524390451e-05,0.05591942132945575,0.0030195053268233796
NA,overall,2.959239673104843,0,8.388851698748863e-05,0.05591942132945575,0.0030195053268233796
NA,overall,2.9622591784316668,0,7.856175246015603e-05,0.05591942132945575,0.0030195053268233796
NA,overall,2.96527868375849,0,7.33590208389773e-05,0.05591942132945575,0.0030195053268233796
NA,overall,2.9682981890853135,0,6.830140018989616e-05,0.05591942132945575,0.0030195053268233796
NA,overall,2.971317694412137,0,6.340732115338534e-05,0.05591942132945575,0.0030195053268233796
NA,overall,2.9743371997389603,0,5.869254228518508e-05,0.05591942132945575,0.0030195053268233796
NA,overall,2.977356705065784,0,5.417016459937579e-05,0.05591942132945575,0.0030195053268233796
NA,overall,2.9803762103926075,0,4.985068226428344e-05,0.05591942132945575,0.0030195053268233796
NA,overall,2.9833957157194306,0,4.5742065915916575e-05,0.05591942132945575,0.0030195053268233796
NA,overall,2.9864152210462542,0,4.184987468292682e-05,0.05591942132945575,0.0030195053268233796
NA,overall,2.989434726373078,0,3.8177392762089376e-05,0.05591942132945575,0.0030195053268233796
NA,overall,2.992454231699901,0,3.472578624135697e-05,0.05591942132945575,0.0030195053268233796
NA,overall,2.9954737370267246,0,3.1494275833062995e-05,0.05591942132945575,0.0030195053268233796
NA,overall,2.998493242353548,0,2.8480321244713724e-05,0.05591942132945575,0.0030195053268233796
NA,overall,3.001512747680372,0,2.5679813068830565e-05,0.05591942132945575,0.0030195053268233796
NA,overall,3.0045322530071954,0,2.308726830471231e-05,0.05591942132945575,0.0030195053268233796
NA,overall,3.0075517583340186,0,2.0696025920937136e-05,0.05591942132945575,0.0030195053268233796
NA,overall,3.010571263660842,0,1.8498439214475836e-05,0.05591942132945575,0.0030195053268233796
NA,overall,3.0135907689876658,0,1.6486062106874122e-05,0.05591942132945575,0.0030195053268233796
NA,overall,3.016610274314489,0,1.4649826926813818e-05,0.05591942132945575,0.0030195053268233796
NA,overall,3.0196297796413125,0,1.2980211648878713e-05,0.05591942132945575,0.0030195053268233796
NA,overall,3.022649284968136,0,1.1467394978911217e-05,0.05591942132945575,0.0030195053268233796
NA,overall,3.0256687902949593,0,1.0101398086560654e-05,0.05591942132945575,0.0030195053268233796
NA,overall,3.028688295621783,0,8.872212176515279e-06,0.05591942132945575,0.0030195053268233796
NA,overall,3.0317078009486065,0,7.769911454024488e-06,0.05591942132945575,0.0030195053268233796
NA,overall,3.0347273062754296,0,6.78475137178368e-06,0.05591942132945575,0.0030195053268233796
NA,overall,3.0377468116022532,0,5.907252339771344e-06,0.05591942132945575,0.0030195053268233796
NA,overall,3.040766316929077,0,5.1282693344158335e-06,0.05591942132945575,0.0030195053268233796
NA,overall,3.0437858222559004,0,4.439048057164616e-06,0.05591942132945575,0.0030195053268233796
NA,overall,3.046805327582724,0,3.831268465054571e-06,0.05591942132945575,0.0030195053268233796
NA,overall,3.049824832909547,0,3.297076628287778e-06,0.05591942132945575,0.0030195053268233796
NA,overall,3.052844338236371,0,2.8291059641043233e-06,0.05591942132945575,0.0030195053268233796
NA,overall,3.0558638435631944,0,2.420488955181183e-06,0.05591942132945575,0.0030195053268233796
NA,overall,3.0588833488900176,0,2.0648604877271154e-06,0.05591942132945575,0.0030195053268233796
NA,overall,3.061902854216841,0,1.7563539431459424e-06,0.05591942132945575,0.0030195053268233796
NA,overall,3.0649223595436648,0,1.4895911516006792e-06,0.05591942132945575,0.0030195053268233796
NA,overall,3.067941864870488,0,1.2596672701110113e-06,0.05591942132945575,0.0030195053268233796
NA,overall,3.0709613701973115,0,1.0621315859923223e-06,0.05591942132945575,0.0030195053268233796
NA,overall,3.073980875524135,0,8.929651723724517e-07,0.05591942132945575,0.0030195053268233796
NA,overall,3.0770003808509587,0,7.485562398294253e-07,0.05591942132945575,0.0030195053268233796
NA,overall,3.0800198861777823,0,6.256739401872609e-07,0.05591942132945575,0.0030195053268233796
NA,overall,3.0830393915046055,0,5.214412881280596e-07,0.05591942132945575,0.0030195053268233796
NA,overall,3.086058896831429,0,4.3330777607035084e-07,0.05591942132945575,0.0030195053268233796
NA,overall,3.0890784021582527,0,3.590221698609022e-07,0.05591942132945575,0.0030195053268233796
NA,overall,3.092097907485076,0,2.9660588895889537e-07,0.05591942132945575,0.0030195053268233796
NA,overall,3.0951174128118994,0,2.4432729629616094e-07,0.05591942132945575,0.0030195053268233796
NA,overall,3.098136918138723,0,2.0067715084858305e-07,0.05591942132945575,0.0030195053268233796
NA,overall,3.101156423465546,0,1.64345410793181e-07,0.05591942132945575,0.0030195053268233796
NA,overall,3.10417592879237,0,1.3419951729945597e-07,0.05591942132945575,0.0030195053268233796
NA,overall,3.1071954341191934,0,1.0926423860524413e-07,0.05591942132945575,0.0030195053268233796
NA,overall,3.1102149394460166,0,8.870311093717933e-08,0.05591942132945575,0.0030195053268233796
NA,overall,3.11323444477284,0,7.180147676333049e-08,0.05591942132945575,0.0030195053268233796
NA,overall,3.1162539500996638,0,5.795109138799867e-08,0.05591942132945575,0.0030195053268233796
NA,overall,3.1192734554264874,0,0.0,0.05591942132945575,0.0030195053268233796
NA,overall,3.122292960753311,0,0.0,0.05591942132945575,0.0030195053268233796
NA,overall,3.125312466080134,0,0.0,0.05591942132945575,0.0030195053268233796
NA,overall,3.1283319714069577,0,0.0,0.05591942132945575,0.0030195053268233796
NA,overall,3.1313514767337813,0,0.0,0.05591942132945575,0.0030195053268233796
NA,overall,3.1343709820606045,0,0.0,0.05591942132945575,0.0030195053268233796
NA,overall,3.137390487387428,0,0.0,0.05591942132945575,0.0030195053268233796
NA,overall,3.1404099927142517,0,0.0,0.05591942132945575,0.0030195053268233796
NA,overall,3.143429498041075,0,0.0,0.05591942132945575,0.0030195053268233796
NA,overall,3.1464490033678985,0,0.0,0.05591942132945575,0.0030195053268233796
NA,overall,3.149468508694722,0,0.0,0.05591942132945575,0.0030195053268233796
NA,overall,3.152488014021545,0,0.0,0.05591942132945575,0.0030195053268233796
NA,overall,3.155507519348369,0,0.0,0.05591942132945575,0.0030195053268233796
NA,overall,3.1585270246751924,0,0.0,0.05591942132945575,0.0030195053268233796
NA,overall,3.161546530002016,0,0.0,0.05591942132945575,0.0030195053268233796
NA,overall,3.1645660353288396,0,0.0,0.05591942132945575,0.0030195053268233796
NA,overall,3.167585540655663,0,0.0,0.05591942132945575,0.0030195053268233796
NA,overall,3.1706050459824864,0,0.0,0.05591942132945575,0.0030195053268233796
NA,overall,3.17362455130931,0,0.0,0.05591942132945575,0.0030195053268233796
NA,overall,3.176644056636133,0,0.0,0.05591942132945575,0.0030195053268233796
NA,overall,3.1796635619629567,0,0.0,0.05591942132945575,0.0030195053268233796
NA,overall,3.1826830672897803,0,0.0,0.05591942132945575,0.0030195053268233796
NA,overall,3.1857025726166035,0,0.0,0.05591942132945575,0.0030195053268233796
NA,overall,3.188722077943427,0,0.0,0.05591942132945575,0.0030195053268233796
NA,overall,3.1917415832702507,0,0.0,0.05591942132945575,0.0030195053268233796
NA,overall,3.194761088597074,0,0.0,0.05591942132945575,0.0030195053268233796
NA,overall,3.1977805939238975,0,0.0,0.05591942132945575,0.0030195053268233796
NA,overall,3.200800099250721,0,0.0,0.05591942132945575,0.0030195053268233796
NA,overall,3.2038196045775447,0,0.0,0.05591942132945575,0.0030195053268233796
NA,overall,3.2068391099043683,0,0.0,0.05591942132945575,0.0030195053268233796
NA,overall,3.2098586152311914,0,0.0,0.05591942132945575,0.0030195053268233796
NA,overall,3.212878120558015,0,0.0,0.05591942132945575,0.0030195053268233796
NA,overall,3.2158976258848386,0,0.0,0.05591942132945575,0.0030195053268233796
NA,overall,3.218917131211662,0,0.0,0.05591942132945575,0.0030195053268233796
NA,overall,3.2219366365384854,0,0.0,0.05591942132945575,0.0030195053268233796
NA,overall,3.224956141865309,0,0.0,0.05591942132945575,0.0030195053268233796
NA,overall,3.227975647192132,0,0.0,0.05591942132945575,0.0030195053268233796
NA,overall,3.2309951525189557,0,0.0,0.05591942132945575,0.0030195053268233796
NA,overall,3.2340146578457794,0,0.0,0.05591942132945575,0.0030195053268233796
NA,overall,3.2370341631726025,0,0.0,0.05591942132945575,0.0030195053268233796
NA,overall,3.240053668499426,0,0.0,0.05591942132945575,0.0030195053268233796
NA,overall,3.2430731738262497,0,0.0,0.05591942132945575,0.0030195053268233796
NA,overall,3.2460926791530733,0,0.0,0.05591942132945575,0.0030195053268233796
NA,overall,3.249112184479897,0,0.0,0.05591942132945575,0.0030195053268233796
NA,overall,3.25213168980672,0,0.0,0.05591942132945575,0.0030195053268233796
NA,overall,3.2551511951335437,0,0.0,0.05591942132945575,0.0030195053268233796
NA,overall,3.2581707004603673,0,0.0,0.05591942132945575,0.0030195053268233796
NA,overall,3.2611902057871904,0,0.0,0.05591942132945575,0.0030195053268233796
NA,overall,3.264209711114014,0,0.0,0.05591942132945575,0.0030195053268233796
