measure,region,score,frequency,cumulative_count,n_players,cumulative_fraction
maintenance,NA,-1.355844362434457,1,150,42000,0.0035714285714285713
maintenance,NA,-1.3552635030723228,1,151,42000,0.0035952380952380954
maintenance,NA,-1.3538818367241792,1,152,42000,0.003619047619047619
maintenance,NA,-1.3535162747040337,1,153,42000,0.003642857142857143
maintenance,NA,-1.3530853378155228,1,154,42000,0.0036666666666666666
maintenance,NA,-1.3524174152907822,1,155,42000,0.0036904761904761906
maintenance,NA,-1.3523634929794743,1,156,42000,0.0037142857142857142
maintenance,NA,-1.3490894321613969,1,157,42000,0.0037380952380952383
maintenance,NA,-1.3490308506630877,1,158,42000,0.0037619047619047619
maintenance,NA,-1.348756918304602,1,159,42000,0.0037857142857142859
maintenance,NA,-1.3463521378682055,1,160,42000,0.0038095238095238095
maintenance,NA,-1.3461785149740284,1,161,42000,0.0038333333333333331
maintenance,NA,-1.339042033759775,1,162,42000,0.0038571428571428572
maintenance,NA,-1.3373574340940462,1,163,42000,0.0038809523809523808
maintenance,NA,-1.3371780397495785,1,164,42000,0.0039047619047619048
maintenance,NA,-1.335984132341277,1,165,42000,0.0039285714285714288
maintenance,NA,-1.3348680979236909,1,166,42000,0.003952380952380952
maintenance,NA,-1.3302517425946596,1,167,42000,0.003976190476190476
maintenance,NA,-1.3291118267786612,1,168,42000,0.0040000000000000001
maintenance,NA,-1.3288486332569334,1,169,42000,0.0040238095238095241
maintenance,NA,-1.3281661985864173,1,170,42000,0.0040476190476190473
maintenance,NA,-1.323572419632611,1,171,42000,0.0040714285714285713
maintenance,NA,-1.3219241213481705,1,172,42000,0.0040952380952380954
maintenance,NA,-1.321573878457157,1,173,42000,0.0041190476190476194
maintenance,NA,-1.321284984877477,1,174,42000,0.0041428571428571426
maintenance,NA,-1.320764911897676,1,175,42000,0.0041666666666666666
maintenance,NA,-1.3197657429708034,1,176,42000,0.0041904761904761906
maintenance,NA,-1.3181731158206826,1,177,42000,0.0042142857142857147
maintenance,NA,-1.3177613215185433,1,178,42000,0.0042380952380952379
maintenance,NA,-1.3176424727589424,1,179,42000,0.0042619047619047619
maintenance,NA,-1.3175720065096472,1,180,42000,0.0042857142857142859
maintenance,NA,-1.3173023575837972,1,181,42000,0.0043095238095238091
maintenance,NA,-1.317247823826675,1,182,42000,0.0043333333333333331
maintenance,NA,-1.3159238720645643,1,183,42000,0.0043571428571428572
maintenance,NA,-1.3148139553485003,1,184,42000,0.0043809523809523812
maintenance,NA,-1.314415458874614,1,185,42000,0.0044047619047619044
maintenance,NA,-1.3110758515335383,1,186,42000,0.0044285714285714284
maintenance,NA,-1.303943590220331,1,187,42000,0.0044523809523809525
maintenance,NA,-1.30386401117345,1,188,42000,0.0044761904761904765
maintenance,NA,-1.3011733177964937,1,189,42000,0.0044999999999999997
maintenance,NA,-1.3010542686250472,1,190,42000,0.0045238095238095237
maintenance,NA,-1.2982990548093536,1,191,42000,0.0045476190476190477
maintenance,NA,-1.2964764522872616,1,192,42000,0.0045714285714285718
maintenance,NA,-1.2956593675589805,1,193,42000,0.0045952380952380949
maintenance,NA,-1.2956321878541557,1,194,42000,0.004619047619047619
